"Date","Site.Name","COUNTY","meanLat","meanLong","Month","Year","PM2.5","Ozone"
2018-01-31,"Leggett","Edgecombe",35.988278,-77.5843,1,2018,15,NA
2018-01-31,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,26,NA
2018-01-31,"Millbrook School","Wake",35.856111,-78.574167,1,2018,29,31
2018-01-31,"West Johnston Co.","Johnston",35.59095,-78.4622,1,2018,22,NA
2018-02-01,"Bryson City","Swain",35.434767,-83.442133,2,2018,55,NA
2018-02-01,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,15,NA
2018-02-01,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,51,NA
2018-02-01,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,33.5,NA
2018-02-01,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2018,12,NA
2018-02-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,41,33
2018-02-01,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,38.3333333333333,NA
2018-02-01,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,23,NA
2018-02-01,"Linville Falls","Avery",35.972347,-81.933072,2,2018,24,NA
2018-02-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,41,NA
2018-02-01,"Millbrook School","Wake",35.856111,-78.574167,2,2018,28,38
2018-02-01,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,29,NA
2018-02-02,"Bryson City","Swain",35.434767,-83.442133,2,2018,15,NA
2018-02-02,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,10,NA
2018-02-02,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,16,NA
2018-02-02,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,20,NA
2018-02-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,20,34
2018-02-02,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,16,NA
2018-02-02,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,10,NA
2018-02-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,13,NA
2018-02-02,"Millbrook School","Wake",35.856111,-78.574167,2,2018,25,34
2018-02-02,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,16,NA
2018-02-03,"Bryson City","Swain",35.434767,-83.442133,2,2018,28,NA
2018-02-03,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,8,NA
2018-02-03,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,40,NA
2018-02-03,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,28,NA
2018-02-03,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,24,34
2018-02-03,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,24,NA
2018-02-03,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,11,NA
2018-02-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,25,NA
2018-02-03,"Millbrook School","Wake",35.856111,-78.574167,2,2018,32,31
2018-02-03,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,28,NA
2018-02-04,"Bryson City","Swain",35.434767,-83.442133,2,2018,38,NA
2018-02-04,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,9,NA
2018-02-04,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,40,NA
2018-02-04,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,25.5,NA
2018-02-04,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2018,2,NA
2018-02-04,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,27.5,20
2018-02-04,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,36,NA
2018-02-04,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,13,NA
2018-02-04,"Linville Falls","Avery",35.972347,-81.933072,2,2018,5,NA
2018-02-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,36,NA
2018-02-04,"Millbrook School","Wake",35.856111,-78.574167,2,2018,24,31
2018-02-04,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,20,NA
2018-02-05,"Bryson City","Swain",35.434767,-83.442133,2,2018,25,NA
2018-02-05,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,20,NA
2018-02-05,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,26,NA
2018-02-05,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,35,NA
2018-02-05,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,24,31
2018-02-05,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,22,NA
2018-02-05,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,10,NA
2018-02-05,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,25,NA
2018-02-05,"Millbrook School","Wake",35.856111,-78.574167,2,2018,30,29
2018-02-05,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,16,NA
2018-02-06,"Bryson City","Swain",35.434767,-83.442133,2,2018,58,NA
2018-02-06,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,8,NA
2018-02-06,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,43,NA
2018-02-06,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,43,NA
2018-02-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,36,24
2018-02-06,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,37,NA
2018-02-06,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,26,NA
2018-02-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,38,NA
2018-02-06,"Millbrook School","Wake",35.856111,-78.574167,2,2018,45,32
2018-02-06,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,38,NA
2018-02-07,"Bryson City","Swain",35.434767,-83.442133,2,2018,29,NA
2018-02-07,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,6,NA
2018-02-07,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,33,NA
2018-02-07,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,25,NA
2018-02-07,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2018,2,NA
2018-02-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,25.5,23
2018-02-07,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,23.5,NA
2018-02-07,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,21,NA
2018-02-07,"Linville Falls","Avery",35.972347,-81.933072,2,2018,9,NA
2018-02-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,27,NA
2018-02-07,"Millbrook School","Wake",35.856111,-78.574167,2,2018,25.5,32
2018-02-07,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,35,NA
2018-02-08,"Bryson City","Swain",35.434767,-83.442133,2,2018,23,NA
2018-02-08,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,15,NA
2018-02-08,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,33,NA
2018-02-08,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,38,NA
2018-02-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,28,31
2018-02-08,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,32,NA
2018-02-08,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,28,NA
2018-02-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,27,NA
2018-02-08,"Millbrook School","Wake",35.856111,-78.574167,2,2018,36,28
2018-02-08,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,25,NA
2018-02-09,"Bryson City","Swain",35.434767,-83.442133,2,2018,33,NA
2018-02-09,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,21,NA
2018-02-09,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,60,NA
2018-02-09,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,52,NA
2018-02-09,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,42,35
2018-02-09,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,53,NA
2018-02-09,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,30,NA
2018-02-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,54,NA
2018-02-09,"Millbrook School","Wake",35.856111,-78.574167,2,2018,49,36
2018-02-09,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,47,NA
2018-02-10,"Bryson City","Swain",35.434767,-83.442133,2,2018,38,NA
2018-02-10,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,0,NA
2018-02-10,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,57,NA
2018-02-10,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,37.5,NA
2018-02-10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2018,1,NA
2018-02-10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,37,17
2018-02-10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,50.5,NA
2018-02-10,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,25,NA
2018-02-10,"Linville Falls","Avery",35.972347,-81.933072,2,2018,14,NA
2018-02-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,49,NA
2018-02-10,"Millbrook School","Wake",35.856111,-78.574167,2,2018,35,20
2018-02-10,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,38,NA
2018-02-11,"Bryson City","Swain",35.434767,-83.442133,2,2018,20,NA
2018-02-11,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,10,NA
2018-02-11,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,24,NA
2018-02-11,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,15,NA
2018-02-11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,18,20
2018-02-11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,23,NA
2018-02-11,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,23,NA
2018-02-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,18,NA
2018-02-11,"Millbrook School","Wake",35.856111,-78.574167,2,2018,30,23
2018-02-11,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,29,NA
2018-02-12,"Bryson City","Swain",35.434767,-83.442133,2,2018,4,NA
2018-02-12,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,2,NA
2018-02-12,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,17,NA
2018-02-12,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,13,NA
2018-02-12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,13,32
2018-02-12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,15,NA
2018-02-12,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,12,NA
2018-02-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,13,NA
2018-02-12,"Millbrook School","Wake",35.856111,-78.574167,2,2018,20,28
2018-02-12,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,16,NA
2018-02-13,"Bryson City","Swain",35.434767,-83.442133,2,2018,13,NA
2018-02-13,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,20,NA
2018-02-13,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,30,NA
2018-02-13,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,29,NA
2018-02-13,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2018,3,NA
2018-02-13,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,22.5,32
2018-02-13,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,24.5,NA
2018-02-13,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,23,NA
2018-02-13,"Linville Falls","Avery",35.972347,-81.933072,2,2018,11,NA
2018-02-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,26,NA
2018-02-13,"Millbrook School","Wake",35.856111,-78.574167,2,2018,28,31
2018-02-13,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,34,NA
2018-02-14,"Bryson City","Swain",35.434767,-83.442133,2,2018,28,NA
2018-02-14,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,15,NA
2018-02-14,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,50,NA
2018-02-14,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,49,NA
2018-02-14,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,33,22
2018-02-14,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,45,NA
2018-02-14,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,35,NA
2018-02-14,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,45,NA
2018-02-14,"Millbrook School","Wake",35.856111,-78.574167,2,2018,48,24
2018-02-14,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,52,NA
2018-02-15,"Bryson City","Swain",35.434767,-83.442133,2,2018,17,NA
2018-02-15,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,15,NA
2018-02-15,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,34,NA
2018-02-15,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,27,NA
2018-02-15,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,24,25
2018-02-15,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,34,NA
2018-02-15,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,30,NA
2018-02-15,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,28,NA
2018-02-15,"Millbrook School","Wake",35.856111,-78.574167,2,2018,32,24
2018-02-15,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,40,NA
2018-02-16,"Bryson City","Swain",35.434767,-83.442133,2,2018,15,NA
2018-02-16,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,25,NA
2018-02-16,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,25,NA
2018-02-16,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,25,NA
2018-02-16,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2018,8,NA
2018-02-16,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,23,34
2018-02-16,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,20.5,NA
2018-02-16,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,18,NA
2018-02-16,"Linville Falls","Avery",35.972347,-81.933072,2,2018,10,NA
2018-02-16,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,18,NA
2018-02-16,"Millbrook School","Wake",35.856111,-78.574167,2,2018,26,32
2018-02-16,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,27,NA
2018-02-17,"Bryson City","Swain",35.434767,-83.442133,2,2018,15,NA
2018-02-17,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,11,NA
2018-02-17,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,26,NA
2018-02-17,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,27,NA
2018-02-17,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,20,26
2018-02-17,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,23,NA
2018-02-17,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,13,NA
2018-02-17,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,18,NA
2018-02-17,"Millbrook School","Wake",35.856111,-78.574167,2,2018,31,28
2018-02-17,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,29,NA
2018-02-18,"Bryson City","Swain",35.434767,-83.442133,2,2018,7,NA
2018-02-18,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,13,NA
2018-02-18,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,22,NA
2018-02-18,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,16,NA
2018-02-18,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,25,36
2018-02-18,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,18,NA
2018-02-18,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,4,NA
2018-02-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,22,NA
2018-02-18,"Millbrook School","Wake",35.856111,-78.574167,2,2018,21,35
2018-02-18,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,15,NA
2018-02-19,"Bryson City","Swain",35.434767,-83.442133,2,2018,25,NA
2018-02-19,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,10,NA
2018-02-19,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,38,NA
2018-02-19,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,28,NA
2018-02-19,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2018,9,NA
2018-02-19,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,30.5,20
2018-02-19,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,38,NA
2018-02-19,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,23,NA
2018-02-19,"Linville Falls","Avery",35.972347,-81.933072,2,2018,13,NA
2018-02-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,32,NA
2018-02-19,"Millbrook School","Wake",35.856111,-78.574167,2,2018,38.5,23
2018-02-19,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,45,NA
2018-02-20,"Bryson City","Swain",35.434767,-83.442133,2,2018,34,NA
2018-02-20,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,54,NA
2018-02-20,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,47,NA
2018-02-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,34,24
2018-02-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,43,NA
2018-02-20,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,40,NA
2018-02-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,40,NA
2018-02-20,"Millbrook School","Wake",35.856111,-78.574167,2,2018,61,17
2018-02-20,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,55,NA
2018-02-21,"Bryson City","Swain",35.434767,-83.442133,2,2018,24,NA
2018-02-21,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,4,NA
2018-02-21,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,38,NA
2018-02-21,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,25,NA
2018-02-21,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,23,22
2018-02-21,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,36,NA
2018-02-21,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,23,NA
2018-02-21,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,31,NA
2018-02-21,"Millbrook School","Wake",35.856111,-78.574167,2,2018,28,16
2018-02-21,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,26,NA
2018-02-22,"Bryson City","Swain",35.434767,-83.442133,2,2018,35,NA
2018-02-22,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,6,NA
2018-02-22,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,42,NA
2018-02-22,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,30,NA
2018-02-22,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2018,20,NA
2018-02-22,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,31,24
2018-02-22,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,36,NA
2018-02-22,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,23,NA
2018-02-22,"Linville Falls","Avery",35.972347,-81.933072,2,2018,33,NA
2018-02-22,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,34,NA
2018-02-22,"Millbrook School","Wake",35.856111,-78.574167,2,2018,34.5,20
2018-02-22,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,29,NA
2018-02-23,"Bryson City","Swain",35.434767,-83.442133,2,2018,48,NA
2018-02-23,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,2,NA
2018-02-23,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,58,NA
2018-02-23,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,45,NA
2018-02-23,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,41,35
2018-02-23,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,53,NA
2018-02-23,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,28,NA
2018-02-23,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,56,NA
2018-02-23,"Millbrook School","Wake",35.856111,-78.574167,2,2018,48,19
2018-02-23,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,54,NA
2018-02-24,"Bryson City","Swain",35.434767,-83.442133,2,2018,45,NA
2018-02-24,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,1,NA
2018-02-24,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,52,NA
2018-02-24,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,38,NA
2018-02-24,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,48,32
2018-02-24,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,52,NA
2018-02-24,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,28,NA
2018-02-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,49,NA
2018-02-24,"Millbrook School","Wake",35.856111,-78.574167,2,2018,38,29
2018-02-24,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,38,NA
2018-02-25,"Bryson City","Swain",35.434767,-83.442133,2,2018,21,NA
2018-02-25,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,0,NA
2018-02-25,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,38,NA
2018-02-25,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,27,NA
2018-02-25,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2018,10,NA
2018-02-25,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,27.5,26
2018-02-25,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,30.6666666666667,NA
2018-02-25,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,18,NA
2018-02-25,"Linville Falls","Avery",35.972347,-81.933072,2,2018,17,NA
2018-02-25,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,29,NA
2018-02-25,"Millbrook School","Wake",35.856111,-78.574167,2,2018,30.5,31
2018-02-25,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,32,NA
2018-02-26,"Bryson City","Swain",35.434767,-83.442133,2,2018,13,NA
2018-02-26,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,6,NA
2018-02-26,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,19,NA
2018-02-26,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,19,NA
2018-02-26,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2018,16,NA
2018-02-26,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2018,18,NA
2018-02-26,"Leggett","Edgecombe",35.988278,-77.5843,2,2018,17,NA
2018-02-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,19,NA
2018-02-26,"Millbrook School","Wake",35.856111,-78.574167,2,2018,22,30
2018-02-26,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2018,18,NA
2018-02-27,"Bryson City","Swain",35.434767,-83.442133,2,2018,23,NA
2018-02-27,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2018,3,NA
2018-02-27,"Clemmons Middle","Forsyth",36.026,-80.342,2,2018,32,NA
2018-02-27,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2018,25,NA
